,Text,language,english
250,Always in all ways lips on point  Check out this stunning lip swatch by beautybyluna featuring the shades Hazelnut Hypnotizer  Caramel Collector  Cocoa Connoisseur from our newest and most delectable Superstay Matte Ink Coffee collection   Only  days away before you can shop these coffeeinspired lippies on sale for ONLY P Head over to our Shopee official store and ready your carts as early as now  ,en,Always in all ways lips on point  Check out this stunning lip swatch by beautybyluna featuring the shades Hazelnut Hypnotizer  Caramel Collector  Cocoa Connoisseur from our newest and most delectable Superstay Matte Ink Coffee collection   Only  days away before you can shop these coffeeinspired lippies on sale for ONLY P Head over to our Shopee official store and ready your carts as early as now  
251, days to go until Lazada tis the season to give the GIFT OF GLAM and unwrap our Limited Edition Holiday Kits Click SHOP NOW  to get additional P discount when you grab your Maybelline faves for you and your besties on      Your beauty essentials are ready for gifting Add to cart NOW  and dont miss out    MaybellineGiftOfGlam ShareTheGiftOfGlam   Minimum spend of P ,en, days to go until Lazada tis the season to give the GIFT OF GLAM and unwrap our Limited Edition Holiday Kits Click SHOP NOW  to get additional P discount when you grab your Maybelline faves for you and your besties on      Your beauty essentials are ready for gifting Add to cart NOW  and dont miss out    MaybellineGiftOfGlam ShareTheGiftOfGlam   Minimum spend of P 
252,Were obsessed with Caramel Collector from the NEW Superstay Matte Ink Coffee collection  cinesupreme is super slaying this coffeeproof shade and so will you  especially when you shop these irresistible lippies on Shopees Big Christmas Sale Get it for ONLY P this coming     Whos ready to add to  Comment down below ,en,Were obsessed with Caramel Collector from the NEW Superstay Matte Ink Coffee collection  cinesupreme is super slaying this coffeeproof shade and so will you  especially when you shop these irresistible lippies on Shopees Big Christmas Sale Get it for ONLY P this coming     Whos ready to add to  Comment down below 
253,Crazy for coffee  Check out these delectable coffeeinspired mattes  Cocoa Connoisseur   Caramel Collector  Hazelnut Hypnotizer All from our freshly brewed Superstay Matte Ink Coffee Collection They even smell just as good with different coffeeinfused scents    more day to go before you can grab it on sale for ONLY P Visit our Shopee official store now and start adding to cart  ,en,Crazy for coffee  Check out these delectable coffeeinspired mattes  Cocoa Connoisseur   Caramel Collector  Hazelnut Hypnotizer All from our freshly brewed Superstay Matte Ink Coffee Collection They even smell just as good with different coffeeinfused scents    more day to go before you can grab it on sale for ONLY P Visit our Shopee official store now and start adding to cart  
254,Superstay SUPER SLAY  _alykadane is totally serving face wearing our Superstay Matte Ink Coffee Edition lippie in the shade Cocoa Connoisseur    Promo alert Score this shade  Hazelnut Hypnotizer Superstay Matte Ink Set of  in Coffee for ONLY P when you send us a DM  Dont miss out  ,en,Superstay SUPER SLAY  _alykadane is totally serving face wearing our Superstay Matte Ink Coffee Edition lippie in the shade Cocoa Connoisseur    Promo alert Score this shade  Hazelnut Hypnotizer Superstay Matte Ink Set of  in Coffee for ONLY P when you send us a DM  Dont miss out  
255,sndrastblo looking  in her glammed up lookits DEFINITELY Maybelline  Just like her you too can look this gorgeous Send us a message to shop these beauty essentials  while theyre on SALE   Falsies Lash Lift Mascara  only P Fit Me Foundation  Powder Set  only P SuperStay Matte Ink Coffee Set  only P ,en,sndrastblo looking  in her glammed up lookits DEFINITELY Maybelline  Just like her you too can look this gorgeous Send us a message to shop these beauty essentials  while theyre on SALE   Falsies Lash Lift Mascara  only P Fit Me Foundation  Powder Set  only P SuperStay Matte Ink Coffee Set  only P 
256,Triple the glam  for the holidays with our SENSATIONAL LIQUID MATTE Lip Tint Trio set  Enjoy our West Coast Warms set in  gorgeous matte shades for only P   CHAT us here on Messenger to start your holiday shopping and get a FREE holiday gift bag  ,en,Triple the glam  for the holidays with our SENSATIONAL LIQUID MATTE Lip Tint Trio set  Enjoy our West Coast Warms set in  gorgeous matte shades for only P   CHAT us here on Messenger to start your holiday shopping and get a FREE holiday gift bag  
257,Are you team Manhattan Mauves  or Team West Coast Warms  Flaunt gorgeouslooking lips this holiday season with our SENSATIONAL LIQUID MATTE Lip Tint Trio sets    Get  shades in each set for only P and grab a FREE holiday gift bag when you chat us on Messenger  ,en,Are you team Manhattan Mauves  or Team West Coast Warms  Flaunt gorgeouslooking lips this holiday season with our SENSATIONAL LIQUID MATTE Lip Tint Trio sets    Get  shades in each set for only P and grab a FREE holiday gift bag when you chat us on Messenger  
258,Pink nude or red Whichever you choose slay for the holidays with our SUPERSTAY Matte Ink Lippiesnow available in sets of  for only Php   Chat with us now to grab your fave matte shades  ,en,Pink nude or red Whichever you choose slay for the holidays with our SUPERSTAY Matte Ink Lippiesnow available in sets of  for only Php   Chat with us now to grab your fave matte shades  
259,Always game for some coffee  Look gorgeous like weekogan with our new SUPERSTAY Matte Ink Coffee Edition For only P dab on our coffeeinspired coffeeproof coffeescented mattes   Collect all  shades now at our official Shopee store   weekogan is wearing Cocoa Connoisseur and Chai Genius ,en,Always game for some coffee  Look gorgeous like weekogan with our new SUPERSTAY Matte Ink Coffee Edition For only P dab on our coffeeinspired coffeeproof coffeescented mattes   Collect all  shades now at our official Shopee store   weekogan is wearing Cocoa Connoisseur and Chai Genius 
260,Discover salonlike lashes with Maybelline FALSIES Lash Lift Mascara  Try out our latest filter on the app and see what everyones talking about  Get yours for ONLY P by sending over a message  Bring your lashes to life for the holidays  ,en,Discover salonlike lashes with Maybelline FALSIES Lash Lift Mascara  Try out our latest filter on the app and see what everyones talking about  Get yours for ONLY P by sending over a message  Bring your lashes to life for the holidays  
261,Weve got a duo thats the perfect FIT for youFIT ME Liquid Foundation and FIT ME Compact Powder now comes in an exclusive bundle   Get this set in our  bestselling shades for ONLY P and stay fresh and oilfree even with your face mask on  Send us a message to SHOP now  ,en,Weve got a duo thats the perfect FIT for youFIT ME Liquid Foundation and FIT ME Compact Powder now comes in an exclusive bundle   Get this set in our  bestselling shades for ONLY P and stay fresh and oilfree even with your face mask on  Send us a message to SHOP now  
262,Buy  Superstay Matte Ink and get another  for FREE  Head over to your nearest Watsons counter from November  to  and collect your favorite shadesfrom pinks to reds and nudes for ONLY P   Dont miss our Black Friday Sale Babellines  ,en,Buy  Superstay Matte Ink and get another  for FREE  Head over to your nearest Watsons counter from November  to  and collect your favorite shadesfrom pinks to reds and nudes for ONLY P   Dont miss our Black Friday Sale Babellines  
263,No reason not to stay glam even with your face mask on cause weve got your Maybelline makeup on SALE  Grab these maskproof must haves at up to  OFF from December   at all Maybelline counters nationwide  ,en,No reason not to stay glam even with your face mask on cause weve got your Maybelline makeup on SALE  Grab these maskproof must haves at up to  OFF from December   at all Maybelline counters nationwide  
264,Have you done your holiday shopping yet sndrastblo is all set for this years giftgiving  Just like her you can also share the Gift of Glam with your family and friends   Get our Limited Edition Holiday bundles todayavailable at our official store on Lazada   MaybellineGiftOfGlam ShareTheGiftOfGlam ,en,Have you done your holiday shopping yet sndrastblo is all set for this years giftgiving  Just like her you can also share the Gift of Glam with your family and friends   Get our Limited Edition Holiday bundles todayavailable at our official store on Lazada   MaybellineGiftOfGlam ShareTheGiftOfGlam 
